129,0.03,4.00,86.84
130,0.03,4.03,83.86
131,0.03,4.06,85.83
132,0.03,4.09,88.37
133,0.03,4.12,89.76
134,0.03,4.15,90.62
135,0.03,4.18,90.81
136,0.03,4.21,89.54
137,0.03,4.24,91.76
138,0.03,4.28,95.48
140,0.03,4.34,95.56
141,0.03,4.37,91.41
142,0.03,4.40,94.81
143,0.03,4.43,95.28
144,0.03,4.46,93.96
145,0.03,4.49,94.38
146,0.03,4.52,95.59
147,0.03,4.55,94.97
148,0.03,4.59,94.67
149,0.03,4.62,92.92
150,0.03,4.65,95.62
151,0.03,4.68,91.61
152,0.03,4.71,93.04
153,0.03,4.74,89.27
154,0.03,4.77,84.07
155,0.03,4.80,77.17
156,0.03,4.83,73.33
157,0.03,4.86,66.64
158,0.03,4.90,59.26
159,0.03,4.93,53.37
160,0.03,4.96,37.75
161,0.03,4.99,32.86
162,0.03,5.02,28.32
163,0.03,5.05,26.13
164,0.03,5.08,23.60
165,0.03,5.11,18.96
166,0.03,5.14,21.37
167,0.03,5.17,22.04
168,0.03,5.21,22.88
169,0.03,5.24,25.99
170,0.03,5.27,21.47
171,0.03,5.30,27.35
172,0.03,5.33,28.79
173,0.03,5.36,29.08
174,0.03,5.39,32.13
175,0.03,5.42,28.46
176,0.03,5.45,28.38
177,0.03,5.48,29.35
178,0.03,5.52,33.29
179,0.03,5.55,33.48
180,0.03,5.58,31.10
181,0.03,5.61,31.49
182,0.03,5.64,34.17
183,0.03,5.67,33.16
184,0.03,5.70,34.44
185,0.03,5.73,34.87
186,0.03,5.76,35.36
187,0.03,5.79,37.93
188,0.03,5.82,40.53
189,0.03,5.86,40.76
190,0.03,5.89,38.27
191,0.03,5.92,43.37
192,0.03,5.95,43.61
193,0.03,5.98,40.14
194,0.03,6.01,40.67
195,0.03,6.04,39.62
196,0.03,6.07,41.82
197,0.03,6.10,43.59
198,0.03,6.13,45.14
199,0.03,6.17,42.60
200,0.03,6.20,43.95
201,0.03,6.23,47.88
202,0.03,6.26,50.05
203,0.03,6.29,49.99
204,0.03,6.32,50.34
205,0.03,6.35,49.55
206,0.03,6.38,49.92
207,0.03,6.41,52.41
208,0.03,6.44,52.17
209,0.03,6.48,52.58
210,0.03,6.51,50.27
211,0.03,6.54,52.55
212,0.03,6.57,54.31
213,0.03,6.60,54.14
214,0.03,6.63,54.24
215,0.03,6.66,54.00
216,0.03,6.69,53.80
217,0.03,6.72,53.54
218,0.03,6.75,55.53
219,0.03,6.79,60.48
220,0.03,6.82,60.53
221,0.03,6.85,58.84
222,0.03,6.88,62.85
223,0.03,6.91,62.59
224,0.03,6.94,58.55
225,0.03,6.97,57.74
226,0.03,7.00,52.84
227,0.03,7.03,49.89
228,0.03,7.06,44.07
229,0.03,7.10,40.28
230,0.03,7.13,38.39
231,0.03,7.16,21.76
232,0.03,7.19,22.49
233,0.03,7.22,15.97
234,0.03,7.25,13.29
235,0.03,7.28,8.58
236,0.03,7.31,6.99
237,0.03,7.34,5.84
238,0.03,7.37,5.14
239,0.03,7.41,0.83
240,0.03,7.44,-0.74
241,0.03,7.47,-3.29
242,0.03,7.50,-4.43
243,0.03,7.53,-8.47
244,0.03,7.56,-10.82
245,0.03,7.59,-9.15
246,0.03,7.62,-7.50
247,0.03,7.65,-8.42
248,0.03,7.68,-6.91
249,0.03,7.72,-6.21
250,0.03,7.75,-5.12
251,0.03,7.78,-3.72
253,0.03,7.84,-2.60
254,0.03,7.87,-2.25
256,0.03,7.93,-2.00
257,0.03,7.96,-3.63
258,0.03,7.99,-4.55
259,0.03,8.02,-3.07
260,0.03,8.06,-1.42
261,0.03,8.09,-1.84
262,0.03,8.12,-2.75
263,0.03,8.15,-2.94
264,0.03,8.18,-0.93
265,0.03,8.21,-1.05
266,0.03,8.24,0.15
267,0.03,8.27,1.74
268,0.03,8.30,3.45
269,0.03,8.33,4.70
270,0.03,8.37,7.18
271,0.03,8.40,7.47
273,0.03,8.46,6.47
274,0.03,8.49,6.05
275,0.03,8.52,4.73
276,0.03,8.55,5.50
277,0.03,8.58,6.25
278,0.03,8.61,8.28
279,0.03,8.64,10.82
280,0.03,8.68,10.31
281,0.03,8.71,9.70
282,0.03,8.74,14.95
283,0.03,8.77,14.75
284,0.03,8.80,14.24
285,0.03,8.83,14.14
286,0.03,8.86,15.01
287,0.03,8.89,15.88
288,0.03,8.92,17.16
289,0.03,8.95,17.80
290,0.03,8.99,12.81
291,0.03,9.02,26.52
292,0.03,9.05,41.70
293,0.03,9.08,52.07
294,0.03,9.11,66.87
295,0.03,9.14,73.82
296,0.03,9.17,80.81
297,0.03,9.20,83.28
298,0.03,9.23,90.26
299,0.03,9.26,102.45
300,0.03,9.30,109.20
301,0.03,9.33,116.79
302,0.03,9.36,122.66
303,0.03,9.39,124.21
304,0.03,9.42,125.13
305,0.03,9.45,121.77
306,0.03,9.48,120.90
307,0.03,9.51,121.13
308,0.03,9.54,121.92
309,0.03,9.57,124.23
310,0.03,9.61,127.95
311,0.03,9.64,129.18
312,0.03,9.67,129.79
