26,0.03,0.81,-85.46
27,0.03,0.84,-84.14
28,0.03,0.87,-84.36
29,0.03,0.90,-83.21
30,0.03,0.93,-82.28
31,0.03,0.96,-82.66
32,0.03,0.99,-84.69
33,0.03,1.02,-87.72
34,0.03,1.05,-88.80
35,0.03,1.08,-88.72
36,0.03,1.12,-88.55
37,0.03,1.15,-87.44
38,0.03,1.18,-88.18
39,0.03,1.21,-91.41
40,0.03,1.24,-90.66
41,0.03,1.27,-92.39
42,0.03,1.30,-94.49
43,0.03,1.33,-89.76
44,0.03,1.36,-86.79
45,0.03,1.39,-90.85
46,0.03,1.43,-91.80
47,0.03,1.46,-89.07
48,0.03,1.49,-91.48
49,0.03,1.52,-92.50
50,0.03,1.55,-87.72
51,0.03,1.58,-91.50
52,0.03,1.61,-90.79
53,0.03,1.64,-83.45
54,0.03,1.67,-95.29
55,0.03,1.70,-95.07
56,0.03,1.74,-85.84
57,0.03,1.77,-92.59
58,0.03,1.80,-90.78
59,0.03,1.83,-90.36
61,0.03,1.89,-87.65
62,0.03,1.92,-87.99
63,0.03,1.95,-86.03
64,0.03,1.98,-85.68
65,0.03,2.01,-84.28
66,0.03,2.04,-87.59
67,0.03,2.08,-90.79
68,0.03,2.11,-91.56
69,0.03,2.14,-91.42
70,0.03,2.17,-91.39
71,0.03,2.20,-89.09
72,0.03,2.23,-88.23
73,0.03,2.26,-86.15
74,0.03,2.29,-87.87
75,0.03,2.32,-87.00
76,0.03,2.35,-90.46
77,0.03,2.39,-88.30
78,0.03,2.42,-88.61
79,0.03,2.45,-86.52
80,0.03,2.48,-85.66
81,0.03,2.51,-84.08
82,0.03,2.54,-84.50
83,0.03,2.57,-85.41
84,0.03,2.60,-91.43
85,0.03,2.63,-91.48
86,0.03,2.66,-82.14
87,0.03,2.70,-82.78
88,0.03,2.73,-89.51
89,0.03,2.76,-88.92
91,0.03,2.82,-89.00
92,0.03,2.85,-89.05
93,0.03,2.88,-90.92
94,0.03,2.91,-89.87
95,0.03,2.94,-88.29
96,0.03,2.97,-86.99
97,0.03,3.01,-85.55
98,0.03,3.04,-83.28
99,0.03,3.07,-82.56
100,0.03,3.10,-87.61
101,0.03,3.13,-90.61
102,0.03,3.16,-84.16
103,0.03,3.19,-82.79
104,0.03,3.22,-84.17
105,0.03,3.25,-85.96
106,0.03,3.28,-85.71
107,0.03,3.32,-85.44
108,0.03,3.35,-83.54
109,0.03,3.38,-84.70
110,0.03,3.41,-90.19
111,0.03,3.44,-88.51
112,0.03,3.47,-83.98
113,0.03,3.50,-84.20
114,0.03,3.53,-82.99
115,0.03,3.56,-82.70
116,0.03,3.59,-86.30
117,0.03,3.63,-92.35
118,0.03,3.66,-91.49
119,0.03,3.69,-87.85
120,0.03,3.72,-86.18
121,0.03,3.75,-85.29
122,0.03,3.78,-83.42
123,0.03,3.81,-82.34
124,0.03,3.84,-84.28
126,0.03,3.90,-80.11
127,0.03,3.93,-83.35
128,0.03,3.97,-83.97
129,0.03,4.00,-77.17
130,0.03,4.03,-77.44
131,0.03,4.06,-81.68
132,0.03,4.09,-80.73
133,0.03,4.12,-79.75
135,0.03,4.18,-81.56
136,0.03,4.21,-85.51
137,0.03,4.24,-84.70
138,0.03,4.28,-84.94
139,0.03,4.31,-85.42
140,0.03,4.34,-85.47
141,0.03,4.37,-88.00
142,0.03,4.40,-86.41
143,0.03,4.43,-90.03
144,0.03,4.46,-95.00
145,0.03,4.49,-91.36
146,0.03,4.52,-88.38
147,0.03,4.55,-87.74
148,0.03,4.59,-87.18
149,0.03,4.62,-85.83
150,0.03,4.65,-90.20
151,0.03,4.68,-92.81
152,0.03,4.71,-86.92
154,0.03,4.77,-87.18
155,0.03,4.80,-95.02
156,0.03,4.83,-92.35
157,0.03,4.86,-90.31
