1,0.03,0.03,0.73
2,0.03,0.06,-5.61
3,0.03,0.09,-5.29
4,0.03,0.12,-3.86
5,0.03,0.15,-4.04
6,0.03,0.19,-4.33
7,0.03,0.22,-5.07
8,0.03,0.25,-5.67
9,0.03,0.28,-6.66
10,0.03,0.31,-5.11
11,0.03,0.34,-6.56
12,0.03,0.37,-6.35
13,0.03,0.40,-6.91
14,0.03,0.43,-8.50
15,0.03,0.46,-8.39
16,0.03,0.50,-8.24
17,0.03,0.53,-7.31
18,0.03,0.56,-6.54
19,0.03,0.59,-6.61
20,0.03,0.62,-8.91
21,0.03,0.65,-7.60
22,0.03,0.68,-9.91
23,0.03,0.71,-13.09
24,0.03,0.74,-13.64
25,0.03,0.77,-13.64
27,0.03,0.84,-9.51
28,0.03,0.87,-6.15
29,0.03,0.90,0.23
30,0.03,0.93,4.95
31,0.03,0.96,5.56
32,0.03,0.99,2.90
33,0.03,1.02,0.84
34,0.03,1.05,-2.51
35,0.03,1.08,-5.12
36,0.03,1.12,-7.60
37,0.03,1.15,-12.10
38,0.03,1.18,-13.44
39,0.03,1.21,-17.48
40,0.03,1.24,-18.14
41,0.03,1.27,-20.39
42,0.03,1.30,-17.22
44,0.03,1.36,-15.65
45,0.03,1.39,-12.54
46,0.03,1.43,-7.44
47,0.03,1.46,-3.85
48,0.03,1.49,-3.79
49,0.03,1.52,-5.00
50,0.03,1.55,-5.98
51,0.03,1.58,-6.79
52,0.03,1.61,-9.48
53,0.03,1.64,-8.13
54,0.03,1.67,-7.00
55,0.03,1.70,-10.50
56,0.03,1.74,-16.42
57,0.03,1.77,-19.24
58,0.03,1.80,-17.28
59,0.03,1.83,-16.67
60,0.03,1.86,-13.88
61,0.03,1.89,-6.57
62,0.03,1.92,-6.11
63,0.03,1.95,-4.03
64,0.03,1.98,-8.18
65,0.03,2.01,-14.10
66,0.03,2.04,-23.71
67,0.03,2.08,-15.20
68,0.03,2.11,-15.89
69,0.03,2.14,-15.61
70,0.03,2.17,-15.90
71,0.03,2.20,-18.17
72,0.03,2.23,-18.12
73,0.03,2.26,-18.92
74,0.03,2.29,-24.32
75,0.03,2.32,-40.58
76,0.03,2.35,-52.34
77,0.03,2.39,-61.98
78,0.03,2.42,-65.06
79,0.03,2.45,-68.93
81,0.03,2.51,-71.86
82,0.03,2.54,-74.22
83,0.03,2.57,-72.52
84,0.03,2.60,-74.17
85,0.03,2.63,-80.31
86,0.03,2.66,-84.00
87,0.03,2.70,-90.15
88,0.03,2.73,-92.57
89,0.03,2.76,-93.42
90,0.03,2.79,-94.84
91,0.03,2.82,-98.08
92,0.03,2.85,-98.19
94,0.03,2.91,-101.40
95,0.03,2.94,-102.82
96,0.03,2.97,-105.03
97,0.03,3.01,-105.16
98,0.03,3.04,-109.41
99,0.03,3.07,-110.10
100,0.03,3.10,-112.51
101,0.03,3.13,-113.28
102,0.03,3.16,-114.30
103,0.03,3.19,-112.95
104,0.03,3.22,-110.36
105,0.03,3.25,-108.32
107,0.03,3.32,-109.25
108,0.03,3.35,-108.64
109,0.03,3.38,-109.83
110,0.03,3.41,-110.69
111,0.03,3.44,-110.16
112,0.03,3.47,-110.05
113,0.03,3.50,-109.59
114,0.03,3.53,-112.98
115,0.03,3.56,-116.90
116,0.03,3.59,-114.22
117,0.03,3.63,-111.80
118,0.03,3.66,-109.20
119,0.03,3.69,-108.07
120,0.03,3.72,-109.23
121,0.03,3.75,-110.76
122,0.03,3.78,-108.31
123,0.03,3.81,-105.45
124,0.03,3.84,-103.39
126,0.03,3.90,-106.19
127,0.03,3.93,-114.68
128,0.03,3.97,-114.84
129,0.03,4.00,-113.22
130,0.03,4.03,-113.50
131,0.03,4.06,-117.02
132,0.03,4.09,-118.67
133,0.03,4.12,-119.13
134,0.03,4.15,-122.92
135,0.03,4.18,-126.51
136,0.03,4.21,-141.65
137,0.03,4.24,-150.78
138,0.03,4.28,-164.50
139,0.03,4.31,-169.57
140,0.03,4.34,-171.10
141,0.03,4.37,-169.89
142,0.03,4.40,-168.56
143,0.03,4.43,-164.47
144,0.03,4.46,-161.12
145,0.03,4.49,-157.48
146,0.03,4.52,-144.69
147,0.03,4.55,-137.20
148,0.03,4.59,-127.30
149,0.03,4.62,-128.36
150,0.03,4.65,-123.77
151,0.03,4.68,-119.93
152,0.03,4.71,-119.90
153,0.03,4.74,-121.08
154,0.03,4.77,-120.05
155,0.03,4.80,-117.87
156,0.03,4.83,-117.72
157,0.03,4.86,-120.32
158,0.03,4.90,-120.05
159,0.03,4.93,-122.52
160,0.03,4.96,-123.95
161,0.03,4.99,-118.90
162,0.03,5.02,-120.05
163,0.03,5.05,-119.44
165,0.03,5.11,-119.00
166,0.03,5.14,-118.45
167,0.03,5.17,-115.86
168,0.03,5.21,-119.43
169,0.03,5.24,-117.65
170,0.03,5.27,-120.77
171,0.03,5.30,-123.09
172,0.03,5.33,-123.65
173,0.03,5.36,-124.35
174,0.03,5.39,-121.25
175,0.03,5.42,-119.56
176,0.03,5.45,-122.36
177,0.03,5.48,-120.64
178,0.03,5.52,-121.22
179,0.03,5.55,-122.04
180,0.03,5.58,-116.79
